**************************************************
Checking constraint violation of RightStance:
***************************************
Constraint: timeDuration 	Node: 1 
---------------------------------------
       Lower   Constraint        Upper
5.00000000E-01 9.95220731E-01 1.00000000E+00
***************************************
Constraint: intX 	Node: 2 
---------------------------------------
       Lower   Constraint        Upper
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -1.50867724E-04 1.00000000E-04
-1.00000000E-04 8.98748042E-05 1.00000000E-04
-1.00000000E-04 -5.48600201E-04 1.00000000E-04
-1.00000000E-04 6.71673148E-05 1.00000000E-04
-1.00000000E-04 -1.91773733E-04 1.00000000E-04
-1.00000000E-04 -3.47272216E-04 1.00000000E-04
-1.00000000E-04 -3.38939481E-06 1.00000000E-04
-1.00000000E-04 -3.39735466E-06 1.00000000E-04
-1.00000000E-04 -3.39080567E-06 1.00000000E-04
-1.00000000E-04 2.21440928E-08 1.00000000E-04
-1.00000000E-04 5.01589522E-07 1.00000000E-04
-1.00000000E-04 1.61356417E-06 1.00000000E-04
-1.00000000E-04 -2.35553589E-04 1.00000000E-04
-1.00000000E-04 -2.31834776E-04 1.00000000E-04
-1.00000000E-04 -9.60417108E-05 1.00000000E-04
-1.00000000E-04 -1.16294774E-06 1.00000000E-04
-1.00000000E-04 2.91782094E-07 1.00000000E-04
-1.00000000E-04 6.40086731E-05 1.00000000E-04
-1.00000000E-04 9.38955054E-06 1.00000000E-04
-1.00000000E-04 -1.24215462E-04 1.00000000E-04
-1.00000000E-04 6.08662512E-06 1.00000000E-04
***************************************
Constraint: dynamics_equation 	Node: 18 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -1.36767389E-04 1.00000000E-04
-1.00000000E-04 -4.65163146E-05 1.00000000E-04
-1.00000000E-04 -7.97288079E-04 1.00000000E-04
-1.00000000E-04 -1.35855900E-05 1.00000000E-04
-1.00000000E-04 -2.48000214E-04 1.00000000E-04
-1.00000000E-04 -4.44514279E-04 1.00000000E-04
-1.00000000E-04 -1.88472180E-06 1.00000000E-04
-1.00000000E-04 -1.90098957E-06 1.00000000E-04
-1.00000000E-04 -1.88625041E-06 1.00000000E-04
-1.00000000E-04 -4.84618567E-10 1.00000000E-04
-1.00000000E-04 8.88806543E-07 1.00000000E-04
-1.00000000E-04 -2.25301926E-05 1.00000000E-04
-1.00000000E-04 -2.99393082E-04 1.00000000E-04
-1.00000000E-04 -2.49355442E-04 1.00000000E-04
-1.00000000E-04 -1.15700152E-04 1.00000000E-04
-1.00000000E-04 -2.51605889E-06 1.00000000E-04
-1.00000000E-04 -5.73556313E-07 1.00000000E-04
-1.00000000E-04 2.00512551E-06 1.00000000E-04
-1.00000000E-04 -1.60911178E-08 1.00000000E-04
-1.00000000E-04 -2.03371665E-04 1.00000000E-04
-1.00000000E-04 -4.95485351E-07 1.00000000E-04
***************************************
Constraint: dynamics_equation 	Node: 19 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -1.56727359E-04 1.00000000E-04
-1.00000000E-04 -2.56272322E-04 1.00000000E-04
-1.00000000E-04 -6.70318557E-04 1.00000000E-04
-1.00000000E-04 -2.00032314E-04 1.00000000E-04
-1.00000000E-04 -3.67099970E-04 1.00000000E-04
-1.00000000E-04 -5.47286415E-04 1.00000000E-04
-1.00000000E-04 -2.24917927E-06 1.00000000E-04
-1.00000000E-04 -2.27858070E-06 1.00000000E-04
-1.00000000E-04 -2.26429838E-06 1.00000000E-04
-1.00000000E-04 -5.37387734E-09 1.00000000E-04
-1.00000000E-04 1.49782035E-06 1.00000000E-04
-1.00000000E-04 -6.14992631E-05 1.00000000E-04
-1.00000000E-04 -3.63148114E-04 1.00000000E-04
-1.00000000E-04 -2.26322699E-04 1.00000000E-04
-1.00000000E-04 -1.21063205E-04 1.00000000E-04
-1.00000000E-04 -4.35816653E-06 1.00000000E-04
-1.00000000E-04 -2.93258707E-06 1.00000000E-04
-1.00000000E-04 -1.22221635E-04 1.00000000E-04
-1.00000000E-04 -3.59513223E-05 1.00000000E-04
-1.00000000E-04 -3.14316495E-04 1.00000000E-04
-1.00000000E-04 1.37757994E-05 1.00000000E-04
***************************************
Constraint: dynamics_equation 	Node: 20 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -3.16238239E-04 1.00000000E-04
-1.00000000E-04 -5.86392162E-04 1.00000000E-04
-1.00000000E-04 3.33216919E-04 1.00000000E-04
-1.00000000E-04 -5.48560190E-04 1.00000000E-04
-1.00000000E-04 -5.90422801E-04 1.00000000E-04
-1.00000000E-04 -6.66299276E-04 1.00000000E-04
-1.00000000E-04 -4.63082287E-06 1.00000000E-04
-1.00000000E-04 -4.67719461E-06 1.00000000E-04
-1.00000000E-04 -4.67337681E-06 1.00000000E-04
-1.00000000E-04 2.29876349E-08 1.00000000E-04
-1.00000000E-04 2.19194099E-06 1.00000000E-04
-1.00000000E-04 -1.16433222E-04 1.00000000E-04
-1.00000000E-04 -4.35379814E-04 1.00000000E-04
-1.00000000E-04 -1.36067099E-04 1.00000000E-04
-1.00000000E-04 -1.07071429E-04 1.00000000E-04
-1.00000000E-04 -7.68131319E-06 1.00000000E-04
-1.00000000E-04 -6.71961494E-06 1.00000000E-04
-1.00000000E-04 -3.29415930E-04 1.00000000E-04
-1.00000000E-04 -8.18393442E-05 1.00000000E-04
-1.00000000E-04 -4.74713319E-04 1.00000000E-04
-1.00000000E-04 7.75573578E-05 1.00000000E-04
***************************************
Constraint: dynamics_equation 	Node: 21 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -7.10542736E-15 1.00000000E-04
-1.00000000E-04 0.00000000E+00 1.00000000E-04
-1.00000000E-04 0.00000000E+00 1.00000000E-04
-1.00000000E-04 3.55271368E-15 1.00000000E-04
-1.00000000E-04 -8.88178420E-15 1.00000000E-04
-1.00000000E-04 8.88178420E-15 1.00000000E-04
-1.00000000E-04 3.33066907E-16 1.00000000E-04
-1.00000000E-04 4.44089210E-16 1.00000000E-04
-1.00000000E-04 6.66133815E-16 1.00000000E-04
-1.00000000E-04 0.00000000E+00 1.00000000E-04
-1.00000000E-04 0.00000000E+00 1.00000000E-04
-1.00000000E-04 0.00000000E+00 1.00000000E-04
-1.00000000E-04 0.00000000E+00 1.00000000E-04
-1.00000000E-04 0.00000000E+00 1.00000000E-04
-1.00000000E-04 -2.84217094E-14 1.00000000E-04
-1.00000000E-04 -1.11022302E-16 1.00000000E-04
-1.00000000E-04 -1.66533454E-16 1.00000000E-04
-1.00000000E-04 7.10542736E-15 1.00000000E-04
-1.00000000E-04 3.55271368E-15 1.00000000E-04
-1.00000000E-04 3.55271368E-15 1.00000000E-04
-1.00000000E-04 0.00000000E+00 1.00000000E-04
***************************************
Constraint: h_qfixed_atlas 	Node: 1 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 0.00000000E+00 1.00000000E-04
-1.00000000E-04 0.00000000E+00 1.00000000E-04
-1.00000000E-04 0.00000000E+00 1.00000000E-04
***************************************
Constraint: dh_qfixed_atlas 	Node: 1 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 0.00000000E+00 1.00000000E-04
-1.00000000E-04 0.00000000E+00 1.00000000E-04
-1.00000000E-04 0.00000000E+00 1.00000000E-04
***************************************
Constraint: ddh_qfixed_atlas 	Node: 1 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 2.72301394E-10 1.00000000E-04
-1.00000000E-04 -3.64156843E-10 1.00000000E-04
-1.00000000E-04 9.09749938E-11 1.00000000E-04
***************************************
Constraint: ddh_qfixed_atlas 	Node: 2 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 1.48418363E-10 1.00000000E-04
-1.00000000E-04 -1.77301785E-10 1.00000000E-04
-1.00000000E-04 2.90202560E-11 1.00000000E-04
***************************************
Constraint: ddh_qfixed_atlas 	Node: 3 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 8.74838487E-11 1.00000000E-04
-1.00000000E-04 -1.51829208E-10 1.00000000E-04
-1.00000000E-04 6.46126392E-11 1.00000000E-04
***************************************
Constraint: ddh_qfixed_atlas 	Node: 4 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 6.89163654E-11 1.00000000E-04
-1.00000000E-04 -8.53352794E-11 1.00000000E-04
-1.00000000E-04 1.63331650E-11 1.00000000E-04
***************************************
Constraint: ddh_qfixed_atlas 	Node: 5 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 1.14283277E-10 1.00000000E-04
-1.00000000E-04 -1.39737572E-10 1.00000000E-04
-1.00000000E-04 2.58296559E-11 1.00000000E-04
***************************************
Constraint: ddh_qfixed_atlas 	Node: 6 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -7.95316369E-11 1.00000000E-04
-1.00000000E-04 1.18840529E-10 1.00000000E-04
-1.00000000E-04 -3.91923880E-11 1.00000000E-04
***************************************
Constraint: ddh_qfixed_atlas 	Node: 7 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -5.29563969E-11 1.00000000E-04
-1.00000000E-04 7.95957336E-11 1.00000000E-04
-1.00000000E-04 -2.68723527E-11 1.00000000E-04
***************************************
Constraint: ddh_qfixed_atlas 	Node: 8 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 2.45700013E-10 1.00000000E-04
-1.00000000E-04 -3.53863333E-10 1.00000000E-04
-1.00000000E-04 1.08330012E-10 1.00000000E-04
***************************************
Constraint: ddh_qfixed_atlas 	Node: 9 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -1.83879894E-10 1.00000000E-04
-1.00000000E-04 2.70968349E-10 1.00000000E-04
-1.00000000E-04 -8.73150944E-11 1.00000000E-04
***************************************
Constraint: ddh_qfixed_atlas 	Node: 10 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 1.07976903E-10 1.00000000E-04
-1.00000000E-04 -1.43677924E-10 1.00000000E-04
-1.00000000E-04 3.54775561E-11 1.00000000E-04
***************************************
Constraint: ddh_qfixed_atlas 	Node: 11 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -3.30739620E-11 1.00000000E-04
-1.00000000E-04 4.82638582E-11 1.00000000E-04
-1.00000000E-04 -1.52278070E-11 1.00000000E-04
***************************************
Constraint: ddh_qfixed_atlas 	Node: 12 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -1.69305267E-11 1.00000000E-04
-1.00000000E-04 6.23698999E-13 1.00000000E-04
-1.00000000E-04 1.62731800E-11 1.00000000E-04
***************************************
Constraint: ddh_qfixed_atlas 	Node: 13 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -2.50990352E-12 1.00000000E-04
-1.00000000E-04 -8.55125111E-12 1.00000000E-04
-1.00000000E-04 1.12106780E-11 1.00000000E-04
***************************************
Constraint: ddh_qfixed_atlas 	Node: 14 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 1.19867112E-10 1.00000000E-04
-1.00000000E-04 -1.70090618E-10 1.00000000E-04
-1.00000000E-04 5.04635753E-11 1.00000000E-04
***************************************
Constraint: ddh_qfixed_atlas 	Node: 15 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -1.04334934E-10 1.00000000E-04
-1.00000000E-04 1.36422616E-10 1.00000000E-04
-1.00000000E-04 -3.21640141E-11 1.00000000E-04
***************************************
Constraint: ddh_qfixed_atlas 	Node: 16 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 2.44964573E-13 1.00000000E-04
-1.00000000E-04 -7.99438015E-12 1.00000000E-04
-1.00000000E-04 7.75789410E-12 1.00000000E-04
***************************************
Constraint: ddh_qfixed_atlas 	Node: 17 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 4.83660372E-12 1.00000000E-04
-1.00000000E-04 -2.34600329E-11 1.00000000E-04
-1.00000000E-04 1.87481010E-11 1.00000000E-04
***************************************
Constraint: ddh_qfixed_atlas 	Node: 18 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -9.92690614E-11 1.00000000E-04
-1.00000000E-04 1.58267033E-10 1.00000000E-04
-1.00000000E-04 -5.92988527E-11 1.00000000E-04
***************************************
Constraint: ddh_qfixed_atlas 	Node: 19 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -4.88785208E-11 1.00000000E-04
-1.00000000E-04 4.86740537E-11 1.00000000E-04
-1.00000000E-04 2.21629476E-13 1.00000000E-04
***************************************
Constraint: ddh_qfixed_atlas 	Node: 20 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 3.64945826E-11 1.00000000E-04
-1.00000000E-04 -4.17990939E-11 1.00000000E-04
-1.00000000E-04 5.51154467E-12 1.00000000E-04
***************************************
Constraint: ddh_qfixed_atlas 	Node: 21 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 4.35577023E-11 1.00000000E-04
-1.00000000E-04 -4.68726973E-11 1.00000000E-04
-1.00000000E-04 3.35798311E-12 1.00000000E-04
***************************************
Constraint: h_LeftSole_LeftStance 	Node: 1 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 0.00000000E+00 1.00000000E-04
-1.00000000E-04 0.00000000E+00 1.00000000E-04
-1.00000000E-04 0.00000000E+00 1.00000000E-04
-1.00000000E-04 0.00000000E+00 1.00000000E-04
-1.00000000E-04 0.00000000E+00 1.00000000E-04
-1.00000000E-04 0.00000000E+00 1.00000000E-04
***************************************
Constraint: dh_LeftSole_LeftStance 	Node: 1 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -3.46944695E-18 1.00000000E-04
-1.00000000E-04 7.75712773E-18 1.00000000E-04
-1.00000000E-04 7.80625564E-18 1.00000000E-04
-1.00000000E-04 4.98732999E-18 1.00000000E-04
-1.00000000E-04 -4.16333634E-17 1.00000000E-04
-1.00000000E-04 -4.81114714E-19 1.00000000E-04
***************************************
Constraint: ddh_LeftSole_LeftStance 	Node: 1 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -2.28317365E-13 1.00000000E-04
-1.00000000E-04 1.38597467E-13 1.00000000E-04
-1.00000000E-04 -7.61890551E-14 1.00000000E-04
-1.00000000E-04 2.51134221E-12 1.00000000E-04
-1.00000000E-04 5.66888203E-12 1.00000000E-04
-1.00000000E-04 6.49517454E-13 1.00000000E-04
***************************************
Constraint: ddh_LeftSole_LeftStance 	Node: 2 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 2.53985118E-06 1.00000000E-04
-1.00000000E-04 3.46755835E-07 1.00000000E-04
-1.00000000E-04 2.78383013E-06 1.00000000E-04
-1.00000000E-04 -4.72344282E-08 1.00000000E-04
-1.00000000E-04 -1.30338195E-08 1.00000000E-04
-1.00000000E-04 6.81516322E-06 1.00000000E-04
***************************************
Constraint: ddh_LeftSole_LeftStance 	Node: 3 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 1.42057349E-06 1.00000000E-04
-1.00000000E-04 -1.43466782E-06 1.00000000E-04
-1.00000000E-04 -5.13624003E-07 1.00000000E-04
-1.00000000E-04 -3.02990679E-08 1.00000000E-04
-1.00000000E-04 9.06443806E-09 1.00000000E-04
-1.00000000E-04 8.40737102E-07 1.00000000E-04
***************************************
Constraint: ddh_LeftSole_LeftStance 	Node: 4 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 4.16364657E-07 1.00000000E-04
-1.00000000E-04 -1.57846646E-06 1.00000000E-04
-1.00000000E-04 -2.10762938E-06 1.00000000E-04
-1.00000000E-04 -7.63009754E-09 1.00000000E-04
-1.00000000E-04 2.75455286E-09 1.00000000E-04
-1.00000000E-04 -8.58805800E-07 1.00000000E-04
***************************************
Constraint: ddh_LeftSole_LeftStance 	Node: 5 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -3.22447985E-07 1.00000000E-04
-1.00000000E-04 -1.04287567E-06 1.00000000E-04
-1.00000000E-04 -2.51001855E-06 1.00000000E-04
-1.00000000E-04 -4.92484938E-10 1.00000000E-04
-1.00000000E-04 -2.87844421E-09 1.00000000E-04
-1.00000000E-04 -9.03991294E-07 1.00000000E-04
***************************************
Constraint: ddh_LeftSole_LeftStance 	Node: 6 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -7.95201597E-07 1.00000000E-04
-1.00000000E-04 -3.32940367E-07 1.00000000E-04
-1.00000000E-04 -2.17556958E-06 1.00000000E-04
-1.00000000E-04 -1.46020703E-09 1.00000000E-04
-1.00000000E-04 -3.51056642E-09 1.00000000E-04
-1.00000000E-04 -4.40890477E-07 1.00000000E-04
***************************************
Constraint: ddh_LeftSole_LeftStance 	Node: 7 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -1.04431558E-06 1.00000000E-04
-1.00000000E-04 2.72841302E-07 1.00000000E-04
-1.00000000E-04 -1.46765601E-06 1.00000000E-04
-1.00000000E-04 -2.56105219E-09 1.00000000E-04
-1.00000000E-04 -1.36313516E-09 1.00000000E-04
-1.00000000E-04 5.02233532E-08 1.00000000E-04
***************************************
Constraint: ddh_LeftSole_LeftStance 	Node: 8 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -1.11364573E-06 1.00000000E-04
-1.00000000E-04 6.42872046E-07 1.00000000E-04
-1.00000000E-04 -6.67510518E-07 1.00000000E-04
-1.00000000E-04 -9.07851387E-10 1.00000000E-04
-1.00000000E-04 1.08636627E-09 1.00000000E-04
-1.00000000E-04 3.85555855E-07 1.00000000E-04
***************************************
Constraint: ddh_LeftSole_LeftStance 	Node: 9 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -1.03780107E-06 1.00000000E-04
-1.00000000E-04 7.48478343E-07 1.00000000E-04
-1.00000000E-04 2.75914537E-08 1.00000000E-04
-1.00000000E-04 2.57148238E-09 1.00000000E-04
-1.00000000E-04 2.43406434E-09 1.00000000E-04
-1.00000000E-04 5.13990371E-07 1.00000000E-04
***************************************
Constraint: ddh_LeftSole_LeftStance 	Node: 10 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -8.41261823E-07 1.00000000E-04
-1.00000000E-04 6.29734263E-07 1.00000000E-04
-1.00000000E-04 5.06859061E-07 1.00000000E-04
-1.00000000E-04 5.43702843E-09 1.00000000E-04
-1.00000000E-04 2.26297880E-09 1.00000000E-04
-1.00000000E-04 4.46475598E-07 1.00000000E-04
***************************************
Constraint: ddh_LeftSole_LeftStance 	Node: 11 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -5.37761750E-07 1.00000000E-04
-1.00000000E-04 3.66310386E-07 1.00000000E-04
-1.00000000E-04 7.39315765E-07 1.00000000E-04
-1.00000000E-04 5.79381320E-09 1.00000000E-04
-1.00000000E-04 7.88115739E-10 1.00000000E-04
-1.00000000E-04 2.26294488E-07 1.00000000E-04
***************************************
Constraint: ddh_LeftSole_LeftStance 	Node: 12 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 -1.28173995E-07 1.00000000E-04
-1.00000000E-04 5.26129008E-08 1.00000000E-04
-1.00000000E-04 7.54385486E-07 1.00000000E-04
-1.00000000E-04 3.21182514E-09 1.00000000E-04
-1.00000000E-04 -1.36057229E-09 1.00000000E-04
-1.00000000E-04 -8.34135039E-08 1.00000000E-04
***************************************
Constraint: ddh_LeftSole_LeftStance 	Node: 13 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 4.00791543E-07 1.00000000E-04
-1.00000000E-04 -2.22997366E-07 1.00000000E-04
-1.00000000E-04 6.09040149E-07 1.00000000E-04
-1.00000000E-04 -1.02266008E-09 1.00000000E-04
-1.00000000E-04 -3.35540107E-09 1.00000000E-04
-1.00000000E-04 -4.04958817E-07 1.00000000E-04
***************************************
Constraint: ddh_LeftSole_LeftStance 	Node: 14 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 1.07348315E-06 1.00000000E-04
-1.00000000E-04 -3.94968138E-07 1.00000000E-04
-1.00000000E-04 3.41162862E-07 1.00000000E-04
-1.00000000E-04 -4.40874915E-09 1.00000000E-04
-1.00000000E-04 -4.28098870E-09 1.00000000E-04
-1.00000000E-04 -6.48293728E-07 1.00000000E-04
***************************************
Constraint: ddh_LeftSole_LeftStance 	Node: 15 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 1.91465651E-06 1.00000000E-04
-1.00000000E-04 -4.32900540E-07 1.00000000E-04
-1.00000000E-04 -9.16024496E-08 1.00000000E-04
-1.00000000E-04 -4.22544122E-09 1.00000000E-04
-1.00000000E-04 -3.26395475E-09 1.00000000E-04
-1.00000000E-04 -7.11359704E-07 1.00000000E-04
***************************************
Constraint: ddh_LeftSole_LeftStance 	Node: 16 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 2.92920157E-06 1.00000000E-04
-1.00000000E-04 -3.48687377E-07 1.00000000E-04
-1.00000000E-04 -8.88622983E-07 1.00000000E-04
-1.00000000E-04 1.29652648E-09 1.00000000E-04
-1.00000000E-04 2.15541140E-10 1.00000000E-04
-1.00000000E-04 -4.78658549E-07 1.00000000E-04
***************************************
Constraint: ddh_LeftSole_LeftStance 	Node: 17 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 4.07079912E-06 1.00000000E-04
-1.00000000E-04 -1.97579060E-07 1.00000000E-04
-1.00000000E-04 -2.50037219E-06 1.00000000E-04
-1.00000000E-04 1.12545432E-08 1.00000000E-04
-1.00000000E-04 5.82608370E-09 1.00000000E-04
-1.00000000E-04 1.82471278E-07 1.00000000E-04
***************************************
Constraint: ddh_LeftSole_LeftStance 	Node: 18 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 5.19738512E-06 1.00000000E-04
-1.00000000E-04 -7.26138208E-08 1.00000000E-04
-1.00000000E-04 -5.74310969E-06 1.00000000E-04
-1.00000000E-04 2.01588209E-08 1.00000000E-04
-1.00000000E-04 1.12398092E-08 1.00000000E-04
-1.00000000E-04 1.42882432E-06 1.00000000E-04
***************************************
Constraint: ddh_LeftSole_LeftStance 	Node: 19 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 6.00857064E-06 1.00000000E-04
-1.00000000E-04 -9.27573565E-08 1.00000000E-04
-1.00000000E-04 -1.19407828E-05 1.00000000E-04
-1.00000000E-04 1.52122458E-08 1.00000000E-04
-1.00000000E-04 1.00879884E-08 1.00000000E-04
-1.00000000E-04 3.45282024E-06 1.00000000E-04
***************************************
Constraint: ddh_LeftSole_LeftStance 	Node: 20 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 5.95491273E-06 1.00000000E-04
-1.00000000E-04 -3.86533020E-07 1.00000000E-04
-1.00000000E-04 -2.31061947E-05 1.00000000E-04
-1.00000000E-04 -2.75771261E-08 1.00000000E-04
-1.00000000E-04 -1.15732670E-08 1.00000000E-04
-1.00000000E-04 6.50048276E-06 1.00000000E-04
***************************************
Constraint: ddh_LeftSole_LeftStance 	Node: 21 
---------------------------------------
       Lower   Constraint        Upper
-1.00000000E-04 6.20636875E-12 1.00000000E-04
-1.00000000E-04 -2.44346904E-11 1.00000000E-04
-1.00000000E-04 1.10482845E-10 1.00000000E-04
-1.00000000E-04 -8.70041153E-12 1.00000000E-04
-1.00000000E-04 1.34489642E-12 1.00000000E-04
-1.00000000E-04 1.39255823E-12 1.00000000E-04
***************************************
Constraint: output_boundary_LeftStance 	Node: 1 
---------------------------------------
       Lower   Constraint        Upper
-2.00000000E-01 1.23645266E-04 2.00000000E-01
-1.00000000E-01 1.80838731E-01 2.00000000E-01
-2.00000000E-01 1.72599925E-04 5.00000000E-02
-1.00000000E-04 -3.41127251E-04 1.00000000E-04
-1.00000000E-04 4.87101297E-05 1.00000000E-04
-1.00000000E-04 -2.64616058E-05 1.00000000E-04
***************************************
Constraint: output_boundary_LeftStance 	Node: 2 
---------------------------------------
       Lower   Constraint        Upper
-2.00000000E-01 -1.78676554E-04 2.00000000E-01
-1.00000000E-01 1.91725824E-01 2.00000000E-01
-2.00000000E-01 1.39178366E-03 5.00000000E-02
-1.00000000E-04 -3.34706751E-04 1.00000000E-04
-1.00000000E-04 7.11164326E-05 1.00000000E-04
-1.00000000E-04 -1.05793650E-04 1.00000000E-04
***************************************
Constraint: output_boundary_LeftStance 	Node: 3 
---------------------------------------
       Lower   Constraint        Upper
-2.00000000E-01 -4.97799947E-04 2.00000000E-01
-1.00000000E-01 1.97628969E-01 2.00000000E-01
-2.00000000E-01 5.50067266E-03 5.00000000E-02
-1.00000000E-04 -2.80607544E-04 1.00000000E-04
-1.00000000E-04 6.83849375E-05 1.00000000E-04
-1.00000000E-04 -1.18705715E-04 1.00000000E-04
***************************************
Constraint: output_boundary_LeftStance 	Node: 4 
---------------------------------------
       Lower   Constraint        Upper
-2.00000000E-01 -8.17159210E-04 2.00000000E-01
-1.00000000E-01 1.99481792E-01 2.00000000E-01
-2.00000000E-01 1.28922827E-02 5.00000000E-02
-1.00000000E-04 -2.17253740E-04 1.00000000E-04
-1.00000000E-04 5.67847156E-05 1.00000000E-04
-1.00000000E-04 -1.05092891E-04 1.00000000E-04
***************************************
Constraint: output_boundary_LeftStance 	Node: 5 
---------------------------------------
       Lower   Constraint        Upper
-2.00000000E-01 -1.14777196E-03 2.00000000E-01
-1.00000000E-01 1.98150555E-01 2.00000000E-01
-2.00000000E-01 2.34405801E-02 5.00000000E-02
-1.00000000E-04 -1.60306965E-04 1.00000000E-04
-1.00000000E-04 4.37185906E-05 1.00000000E-04
-1.00000000E-04 -8.38408022E-05 1.00000000E-04
***************************************
Constraint: output_boundary_LeftStance 	Node: 6 
---------------------------------------
       Lower   Constraint        Upper
-2.00000000E-01 -1.50295273E-03 2.00000000E-01
-1.00000000E-01 1.94419287E-01 2.00000000E-01
-2.00000000E-01 3.66026860E-02 5.00000000E-02
-1.00000000E-04 -1.14535536E-04 1.00000000E-04
-1.00000000E-04 3.21380702E-05 1.00000000E-04
-1.00000000E-04 -6.30721631E-05 1.00000000E-04
***************************************
Constraint: output_boundary_LeftStance 	Node: 7 
---------------------------------------
       Lower   Constraint        Upper
-2.00000000E-01 -1.88769070E-03 2.00000000E-01
-1.00000000E-01 1.88991533E-01 2.00000000E-01
-2.00000000E-01 5.15136082E-02 5.00000000E-02
-1.00000000E-04 -7.99626787E-05 1.00000000E-04
-1.00000000E-04 2.28997585E-05 1.00000000E-04
-1.00000000E-04 -4.56934926E-05 1.00000000E-04
$$ Upper bound violated: 1.51360822E-03 
***************************************
Constraint: output_boundary_LeftStance 	Node: 8 
---------------------------------------
       Lower   Constraint        Upper
-2.00000000E-01 -2.29568975E-03 2.00000000E-01
-1.00000000E-01 1.82494210E-01 2.00000000E-01
-2.00000000E-01 6.70802525E-02 5.00000000E-02
-1.00000000E-04 -5.48627620E-05 1.00000000E-04
-1.00000000E-04 1.59560908E-05 1.00000000E-04
-1.00000000E-04 -3.22441851E-05 1.00000000E-04
$$ Upper bound violated: 1.70802525E-02 
***************************************
Constraint: output_boundary_LeftStance 	Node: 9 
---------------------------------------
       Lower   Constraint        Upper
-2.00000000E-01 -2.71022346E-03 2.00000000E-01
-1.00000000E-01 1.75482644E-01 2.00000000E-01
-2.00000000E-01 8.20754545E-02 5.00000000E-02
-1.00000000E-04 -3.71341635E-05 1.00000000E-04
-1.00000000E-04 1.09333820E-05 1.00000000E-04
-1.00000000E-04 -2.23116907E-05 1.00000000E-04
$$ Upper bound violated: 3.20754545E-02 
***************************************
Constraint: output_boundary_LeftStance 	Node: 10 
---------------------------------------
       Lower   Constraint        Upper
-2.00000000E-01 -3.10679430E-03 2.00000000E-01
-1.00000000E-01 1.68446243E-01 2.00000000E-01
-2.00000000E-01 9.52321961E-02 5.00000000E-02
-1.00000000E-04 -2.48624269E-05 1.00000000E-04
