*************
Phase: 1 	Variable: T 	Node: 1 
*************
          lb           xc           ub
0.00000000E+00 3.16182964E-03 1.00000000E+00
*************
Phase: 1 	Variable: Qe 	Node: 1 
*************
          lb           xc           ub
-1.20000000E+01 -3.82446591E+00 1.20000000E+01
-1.20000000E+01 -2.93560645E-01 1.20000000E+01
-1.20000000E+01 -1.20674548E+00 1.20000000E+01
-1.20000000E+01 -1.40243894E-01 1.20000000E+01
-1.20000000E+01 3.04135614E+00 1.20000000E+01
-1.20000000E+01 1.32044100E-01 1.20000000E+01
-1.20000000E+01 -1.18317746E+00 1.20000000E+01
-1.20000000E+01 -2.77508832E-01 1.20000000E+01
-1.20000000E+01 -1.53964369E+00 1.20000000E+01
-1.20000000E+01 -1.54577052E-01 1.20000000E+01
-1.20000000E+01 3.28617912E+00 1.20000000E+01
*************
Phase: 3 	Variable: dQe 	Node: 16 
*************
          lb           xc           ub
2.00000000E-01 2.17811169E-01 1.00000000E+00
-1.00000000E-01 9.53284209E-02 1.00000000E-01
-5.00000000E-01 -1.16786332E-03 5.00000000E-01
-5.00000000E-01 2.41539106E-01 5.00000000E-01
-5.00000000E-01 1.92270248E-02 5.00000000E-01
-5.00000000E-01 3.78012433E-01 5.00000000E-01
-1.20000000E+01 2.14663813E-04 1.20000000E+01
-1.20000000E+01 6.31969679E-04 1.20000000E+01
-1.20000000E+01 7.53548101E-05 1.20000000E+01
-1.20000000E+01 1.09899162E-01 1.20000000E+01
-1.20000000E+01 -3.82420278E+00 1.20000000E+01
-1.20000000E+01 -2.93560485E-01 1.20000000E+01
-1.20000000E+01 -1.20661417E+00 1.20000000E+01
-1.20000000E+01 -1.40246981E-01 1.20000000E+01
-1.20000000E+01 3.04116380E+00 1.20000000E+01
-1.20000000E+01 1.32041159E-01 1.20000000E+01
-1.20000000E+01 -1.18321990E+00 1.20000000E+01
-1.20000000E+01 -2.77499920E-01 1.20000000E+01
-1.20000000E+01 -1.53933293E+00 1.20000000E+01
-1.20000000E+01 -1.54568438E-01 1.20000000E+01
-1.20000000E+01 3.28641838E+00 1.20000000E+01
*************
Phase: 3 	Variable: dQe 	Node: 17 
*************
          lb           xc           ub
2.00000000E-01 2.17734350E-01 1.00000000E+00
-1.00000000E-01 9.53605547E-02 1.00000000E-01
-5.00000000E-01 -1.11190200E-03 5.00000000E-01
-5.00000000E-01 2.41567169E-01 5.00000000E-01
-5.00000000E-01 2.02662459E-02 5.00000000E-01
-5.00000000E-01 3.78016759E-01 5.00000000E-01
-1.20000000E+01 2.27538904E-04 1.20000000E+01
-1.20000000E+01 6.71897038E-04 1.20000000E+01
-1.20000000E+01 7.86424335E-05 1.20000000E+01
-1.20000000E+01 1.09897808E-01 1.20000000E+01
-1.20000000E+01 -3.82408171E+00 1.20000000E+01
-1.20000000E+01 -2.93556105E-01 1.20000000E+01
-1.20000000E+01 -1.20653574E+00 1.20000000E+01
-1.20000000E+01 -1.40252021E-01 1.20000000E+01
-1.20000000E+01 3.04108605E+00 1.20000000E+01
-1.20000000E+01 1.32043350E-01 1.20000000E+01
-1.20000000E+01 -1.18325936E+00 1.20000000E+01
-1.20000000E+01 -2.77489467E-01 1.20000000E+01
-1.20000000E+01 -1.53918940E+00 1.20000000E+01
-1.20000000E+01 -1.54563086E-01 1.20000000E+01
-1.20000000E+01 3.28651784E+00 1.20000000E+01
*************
Phase: 3 	Variable: dQe 	Node: 18 
*************
          lb           xc           ub
2.00000000E-01 2.17658925E-01 1.00000000E+00
-1.00000000E-01 9.53782575E-02 1.00000000E-01
-5.00000000E-01 -1.05575543E-03 5.00000000E-01
-5.00000000E-01 2.41595826E-01 5.00000000E-01
-5.00000000E-01 2.05895348E-02 5.00000000E-01
-5.00000000E-01 3.78020058E-01 5.00000000E-01
-1.20000000E+01 2.40421661E-04 1.20000000E+01
-1.20000000E+01 7.12939150E-04 1.20000000E+01
-1.20000000E+01 8.19218944E-05 1.20000000E+01
-1.20000000E+01 1.09895950E-01 1.20000000E+01
-1.20000000E+01 -3.82402961E+00 1.20000000E+01
-1.20000000E+01 -2.93549312E-01 1.20000000E+01
-1.20000000E+01 -1.20648223E+00 1.20000000E+01
-1.20000000E+01 -1.40257582E-01 1.20000000E+01
-1.20000000E+01 3.04106379E+00 1.20000000E+01
-1.20000000E+01 1.32039487E-01 1.20000000E+01
-1.20000000E+01 -1.18330032E+00 1.20000000E+01
-1.20000000E+01 -2.77476654E-01 1.20000000E+01
-1.20000000E+01 -1.53918357E+00 1.20000000E+01
-1.20000000E+01 -1.54563410E-01 1.20000000E+01
-1.20000000E+01 3.28653938E+00 1.20000000E+01
*************
Phase: 3 	Variable: dQe 	Node: 19 
*************
          lb           xc           ub
2.00000000E-01 2.17578922E-01 1.00000000E+00
-1.00000000E-01 9.54260668E-02 1.00000000E-01
-5.00000000E-01 -9.99324098E-04 5.00000000E-01
-5.00000000E-01 2.41618763E-01 5.00000000E-01
-5.00000000E-01 2.12785791E-02 5.00000000E-01
-5.00000000E-01 3.78032410E-01 5.00000000E-01
-1.20000000E+01 2.53417895E-04 1.20000000E+01
-1.20000000E+01 7.51208853E-04 1.20000000E+01
-1.20000000E+01 8.52711194E-05 1.20000000E+01
-1.20000000E+01 1.09894449E-01 1.20000000E+01
-1.20000000E+01 -3.82405332E+00 1.20000000E+01
-1.20000000E+01 -2.93540699E-01 1.20000000E+01
-1.20000000E+01 -1.20645896E+00 1.20000000E+01
-1.20000000E+01 -1.40264991E-01 1.20000000E+01
-1.20000000E+01 3.04109951E+00 1.20000000E+01
-1.20000000E+01 1.32048920E-01 1.20000000E+01
-1.20000000E+01 -1.18329760E+00 1.20000000E+01
-1.20000000E+01 -2.77465476E-01 1.20000000E+01
-1.20000000E+01 -1.53879115E+00 1.20000000E+01
-1.20000000E+01 -1.54561646E-01 1.20000000E+01
-1.20000000E+01 3.28674093E+00 1.20000000E+01
*************
Phase: 3 	Variable: dQe 	Node: 20 
*************
          lb           xc           ub
2.00000000E-01 2.17499260E-01 1.00000000E+00
-1.00000000E-01 9.54605080E-02 1.00000000E-01
-5.00000000E-01 -9.42241918E-04 5.00000000E-01
-5.00000000E-01 2.41643525E-01 5.00000000E-01
-5.00000000E-01 2.13782627E-02 5.00000000E-01
-5.00000000E-01 3.78042740E-01 5.00000000E-01
-1.20000000E+01 2.66404730E-04 1.20000000E+01
-1.20000000E+01 7.91341774E-04 1.20000000E+01
-1.20000000E+01 8.85910209E-05 1.20000000E+01
-1.20000000E+01 1.09892211E-01 1.20000000E+01
-1.20000000E+01 -3.82415417E+00 1.20000000E+01
-1.20000000E+01 -2.93529276E-01 1.20000000E+01
-1.20000000E+01 -1.20646178E+00 1.20000000E+01
-1.20000000E+01 -1.40272442E-01 1.20000000E+01
-1.20000000E+01 3.04119786E+00 1.20000000E+01
-1.20000000E+01 1.32048217E-01 1.20000000E+01
-1.20000000E+01 -1.18330824E+00 1.20000000E+01
-1.20000000E+01 -2.77450865E-01 1.20000000E+01
-1.20000000E+01 -1.53869491E+00 1.20000000E+01
-1.20000000E+01 -1.54567186E-01 1.20000000E+01
-1.20000000E+01 3.28677535E+00 1.20000000E+01
*************
Phase: 3 	Variable: dQe 	Node: 21 
*************
          lb           xc           ub
2.00000000E-01 2.17417960E-01 1.00000000E+00
-1.00000000E-01 9.55256878E-02 1.00000000E-01
-5.00000000E-01 -8.84134798E-04 5.00000000E-01
-5.00000000E-01 2.41662209E-01 5.00000000E-01
-5.00000000E-01 2.14502071E-02 5.00000000E-01
-5.00000000E-01 3.78060138E-01 5.00000000E-01
-1.20000000E+01 2.79624941E-04 1.20000000E+01
-1.20000000E+01 8.28066994E-04 1.20000000E+01
-1.20000000E+01 9.20511783E-05 1.20000000E+01
-1.20000000E+01 1.09890828E-01 1.20000000E+01
-1.20000000E+01 -3.82427716E+00 1.20000000E+01
-1.20000000E+01 -2.93517872E-01 1.20000000E+01
-1.20000000E+01 -1.20647753E+00 1.20000000E+01
-1.20000000E+01 -1.40281699E-01 1.20000000E+01
-1.20000000E+01 3.04130837E+00 1.20000000E+01
-1.20000000E+01 1.32064428E-01 1.20000000E+01
-1.20000000E+01 -1.18330999E+00 1.20000000E+01
-1.20000000E+01 -2.77439495E-01 1.20000000E+01
-1.20000000E+01 -1.53861471E+00 1.20000000E+01
-1.20000000E+01 -1.54568271E-01 1.20000000E+01
-1.20000000E+01 3.28680100E+00 1.20000000E+01
*************
Phase: 3 	Variable: ddQe 	Node: 1 
*************
          lb           xc           ub
-1.00000000E+02 -2.32357954E-01 1.00000000E+02
-1.00000000E+02 2.74649492E+00 1.00000000E+02
-1.00000000E+02 -4.25305576E+00 1.00000000E+02
-1.00000000E+02 8.73418706E+00 1.00000000E+02
-1.00000000E+02 -6.70676967E+00 1.00000000E+02
-1.00000000E+02 7.44734015E+00 1.00000000E+02
-1.00000000E+03 4.08156252E-06 1.00000000E+03
-1.00000000E+03 -3.99513538E-07 1.00000000E+03
-1.00000000E+03 1.21763922E-06 1.00000000E+03
-1.00000000E+03 2.69530892E+00 1.00000000E+03
-1.00000000E+03 -1.02266754E+02 1.00000000E+03
-1.00000000E+03 -1.02062561E+01 1.00000000E+03
-1.00000000E+03 -3.72507210E+01 1.00000000E+03
-1.00000000E+03 -1.04308350E+00 1.00000000E+03
-1.00000000E+03 9.12078155E+01 1.00000000E+03
-1.00000000E+03 3.84783997E+00 1.00000000E+03
-1.00000000E+03 -6.02302492E+01 1.00000000E+03
-1.00000000E+03 -9.96592061E+00 1.00000000E+03
-1.00000000E+03 -5.41184528E+01 1.00000000E+03
-1.00000000E+03 -8.36338630E-01 1.00000000E+03
-1.00000000E+03 1.19412373E+02 1.00000000E+03
*************
Phase: 3 	Variable: ddQe 	Node: 2 
*************
          lb           xc           ub
-1.00000000E+02 4.27406749E-01 1.00000000E+02
-1.00000000E+02 5.74886361E-01 1.00000000E+02
-1.00000000E+02 -3.62992249E+00 1.00000000E+02
-1.00000000E+02 6.61326608E-01 1.00000000E+02
-1.00000000E+02 -6.52609701E+00 1.00000000E+02
-1.00000000E+02 7.33704810E+00 1.00000000E+02
-1.00000000E+03 -5.30907415E-07 1.00000000E+03
-1.00000000E+03 2.78680208E-07 1.00000000E+03
-1.00000000E+03 -1.88704924E-07 1.00000000E+03
-1.00000000E+03 -3.23976991E-02 1.00000000E+03
-1.00000000E+03 -1.39347627E+02 1.00000000E+03
-1.00000000E+03 7.40997295E-02 1.00000000E+03
-1.00000000E+03 -4.94448527E+01 1.00000000E+03
-1.00000000E+03 -4.00264651E+00 1.00000000E+03
-1.00000000E+03 1.19798509E+02 1.00000000E+03
-1.00000000E+03 7.72632981E-01 1.00000000E+03
-1.00000000E+03 -5.44047815E+00 1.00000000E+03
-1.00000000E+03 -8.71685679E-01 1.00000000E+03
-1.00000000E+03 1.08446428E+01 1.00000000E+03
-1.00000000E+03 -6.65245489E+00 1.00000000E+03
-1.00000000E+03 -2.98272321E+00 1.00000000E+03
*************
Phase: 3 	Variable: ddQe 	Node: 3 
*************
          lb           xc           ub
-1.00000000E+02 6.14051430E-01 1.00000000E+02
-1.00000000E+02 3.79334102E-01 1.00000000E+02
-1.00000000E+02 -3.45705434E+00 1.00000000E+02
-1.00000000E+02 2.06516796E-01 1.00000000E+02
-1.00000000E+02 -6.56635717E+00 1.00000000E+02
-1.00000000E+02 5.82403811E+00 1.00000000E+02
-1.00000000E+03 7.20206089E-07 1.00000000E+03
-1.00000000E+03 8.99249634E-07 1.00000000E+03
-1.00000000E+03 2.05279684E-07 1.00000000E+03
-1.00000000E+03 -2.08337131E-01 1.00000000E+03
-1.00000000E+03 -1.06558188E+02 1.00000000E+03
-1.00000000E+03 3.75548196E-01 1.00000000E+03
-1.00000000E+03 -3.61075298E+01 1.00000000E+03
-1.00000000E+03 -3.71114591E+00 1.00000000E+03
-1.00000000E+03 9.22044478E+01 1.00000000E+03
-1.00000000E+03 4.92643907E-01 1.00000000E+03
-1.00000000E+03 -1.93261783E+00 1.00000000E+03
-1.00000000E+03 -2.74471222E-01 1.00000000E+03
-1.00000000E+03 1.42635808E+01 1.00000000E+03
-1.00000000E+03 -5.57232338E+00 1.00000000E+03
-1.00000000E+03 -9.45627678E+00 1.00000000E+03
*************
Phase: 3 	Variable: ddQe 	Node: 4 
*************
          lb           xc           ub
-1.00000000E+02 9.61516889E-01 1.00000000E+02
-1.00000000E+02 1.68794993E-01 1.00000000E+02
-1.00000000E+02 -3.18397987E+00 1.00000000E+02
-1.00000000E+02 1.45590998E-01 1.00000000E+02
-1.00000000E+02 -6.69194982E+00 1.00000000E+02
-1.00000000E+02 2.63563381E+00 1.00000000E+02
-1.00000000E+03 -7.09961147E-09 1.00000000E+03
-1.00000000E+03 -6.81726612E-07 1.00000000E+03
-1.00000000E+03 -2.05805350E-08 1.00000000E+03
-1.00000000E+03 -3.18494199E-01 1.00000000E+03
-1.00000000E+03 -3.13181219E+01 1.00000000E+03
-1.00000000E+03 -1.40828049E-01 1.00000000E+03
-1.00000000E+03 -6.09331405E+00 1.00000000E+03
-1.00000000E+03 -2.83686717E+00 1.00000000E+03
-1.00000000E+03 2.96009668E+01 1.00000000E+03
-1.00000000E+03 2.41722599E-01 1.00000000E+03
-1.00000000E+03 -1.00670574E+00 1.00000000E+03
-1.00000000E+03 -9.77430812E-03 1.00000000E+03
-1.00000000E+03 1.38822468E+01 1.00000000E+03
-1.00000000E+03 -2.57518305E+00 1.00000000E+03
-1.00000000E+03 -8.73010976E+00 1.00000000E+03
*************
Phase: 3 	Variable: ddQe 	Node: 5 
*************
          lb           xc           ub
-1.00000000E+02 1.14626566E+00 1.00000000E+02
-1.00000000E+02 1.29841681E-01 1.00000000E+02
-1.00000000E+02 -3.06087051E+00 1.00000000E+02
-1.00000000E+02 4.11853512E-01 1.00000000E+02
-1.00000000E+02 -6.81579158E+00 1.00000000E+02
-1.00000000E+02 7.55795108E-01 1.00000000E+02
-1.00000000E+03 -4.16186437E-07 1.00000000E+03
-1.00000000E+03 -8.68695412E-07 1.00000000E+03
-1.00000000E+03 -1.26908566E-07 1.00000000E+03
-1.00000000E+03 -2.77981693E-01 1.00000000E+03
-1.00000000E+03 1.44681817E+01 1.00000000E+03
-1.00000000E+03 -8.50930275E-01 1.00000000E+03
-1.00000000E+03 1.20793946E+01 1.00000000E+03
-1.00000000E+03 -2.21391465E+00 1.00000000E+03
-1.00000000E+03 -8.31820358E+00 1.00000000E+03
-1.00000000E+03 2.13933282E-01 1.00000000E+03
-1.00000000E+03 -2.81960228E+00 1.00000000E+03
-1.00000000E+03 -1.95171988E-01 1.00000000E+03
-1.00000000E+03 1.10108736E+01 1.00000000E+03
-1.00000000E+03 -5.87750545E-01 1.00000000E+03
-1.00000000E+03 -3.20986630E+00 1.00000000E+03
*************
Phase: 3 	Variable: ddQe 	Node: 6 
*************
          lb           xc           ub
-1.00000000E+02 1.31185160E+00 1.00000000E+02
-1.00000000E+02 1.24293837E-01 1.00000000E+02
-1.00000000E+02 -2.97915799E+00 1.00000000E+02
-1.00000000E+02 7.69804611E-01 1.00000000E+02
-1.00000000E+02 -6.97712647E+00 1.00000000E+02
-1.00000000E+02 -1.01410037E+00 1.00000000E+02
-1.00000000E+03 -7.58692208E-07 1.00000000E+03
-1.00000000E+03 -6.20856449E-08 1.00000000E+03
-1.00000000E+03 -1.81611693E-07 1.00000000E+03
-1.00000000E+03 -1.98595224E-01 1.00000000E+03
-1.00000000E+03 5.82328920E+01 1.00000000E+03
-1.00000000E+03 -1.70968091E+00 1.00000000E+03
-1.00000000E+03 2.94999560E+01 1.00000000E+03
-1.00000000E+03 -1.59060329E+00 1.00000000E+03
-1.00000000E+03 -4.45315573E+01 1.00000000E+03
-1.00000000E+03 2.33287687E-01 1.00000000E+03
-1.00000000E+03 -5.53159450E+00 1.00000000E+03
-1.00000000E+03 -4.94416353E-01 1.00000000E+03
-1.00000000E+03 7.25025628E+00 1.00000000E+03
-1.00000000E+03 1.36284079E+00 1.00000000E+03
-1.00000000E+03 4.07353887E+00 1.00000000E+03
*************
Phase: 3 	Variable: ddQe 	Node: 7 
*************
          lb           xc           ub
-1.00000000E+02 1.49642858E+00 1.00000000E+02
-1.00000000E+02 1.46322474E-01 1.00000000E+02
-1.00000000E+02 -2.91188371E+00 1.00000000E+02
-1.00000000E+02 1.28578217E+00 1.00000000E+02
-1.00000000E+02 -7.19855595E+00 1.00000000E+02
-1.00000000E+02 -3.06291600E+00 1.00000000E+02
-1.00000000E+03 -1.02953218E-06 1.00000000E+03
-1.00000000E+03 7.23864269E-08 1.00000000E+03
-1.00000000E+03 -3.34681324E-07 1.00000000E+03
-1.00000000E+03 -7.31970618E-02 1.00000000E+03
-1.00000000E+03 1.09588634E+02 1.00000000E+03
-1.00000000E+03 -2.88815642E+00 1.00000000E+03
-1.00000000E+03 4.98466218E+01 1.00000000E+03
-1.00000000E+03 -8.23661467E-01 1.00000000E+03
-1.00000000E+03 -8.68737890E+01 1.00000000E+03
-1.00000000E+03 2.99621769E-01 1.00000000E+03
-1.00000000E+03 -9.68568585E+00 1.00000000E+03
-1.00000000E+03 -9.55332481E-01 1.00000000E+03
-1.00000000E+03 1.81437885E+00 1.00000000E+03
-1.00000000E+03 3.69949917E+00 1.00000000E+03
-1.00000000E+03 1.46207046E+01 1.00000000E+03
*************
Phase: 3 	Variable: ddQe 	Node: 8 
*************
          lb           xc           ub
-1.00000000E+02 1.66532467E+00 1.00000000E+02
-1.00000000E+02 1.90929965E-01 1.00000000E+02
-1.00000000E+02 -2.87474465E+00 1.00000000E+02
-1.00000000E+02 1.84396443E+00 1.00000000E+02
-1.00000000E+02 -7.42842090E+00 1.00000000E+02
-1.00000000E+02 -4.99263189E+00 1.00000000E+02
-1.00000000E+03 -1.13021721E-06 1.00000000E+03
-1.00000000E+03 4.05652237E-09 1.00000000E+03
-1.00000000E+03 -3.44452279E-07 1.00000000E+03
-1.00000000E+03 7.09754391E-02 1.00000000E+03
-1.00000000E+03 1.58424417E+02 1.00000000E+03
-1.00000000E+03 -4.12403761E+00 1.00000000E+03
-1.00000000E+03 6.90400993E+01 1.00000000E+03
-1.00000000E+03 -7.62084452E-02 1.00000000E+03
-1.00000000E+03 -1.26891004E+02 1.00000000E+03
-1.00000000E+03 3.98509611E-01 1.00000000E+03
-1.00000000E+03 -1.45179801E+01 1.00000000E+03
-1.00000000E+03 -1.47482415E+00 1.00000000E+03
-1.00000000E+03 -4.29515500E+00 1.00000000E+03
-1.00000000E+03 5.95803149E+00 1.00000000E+03
-1.00000000E+03 2.64695842E+01 1.00000000E+03
*************
Phase: 3 	Variable: ddQe 	Node: 9 
*************
          lb           xc           ub
-1.00000000E+02 1.89454692E+00 1.00000000E+02
-1.00000000E+02 2.95022799E-01 1.00000000E+02
-1.00000000E+02 -2.88021390E+00 1.00000000E+02
-1.00000000E+02 2.72229166E+00 1.00000000E+02
-1.00000000E+02 -7.82758660E+00 1.00000000E+02
-1.00000000E+02 -7.75564378E+00 1.00000000E+02
-1.00000000E+03 -4.24065881E-07 1.00000000E+03
-1.00000000E+03 4.99831574E-07 1.00000000E+03
-1.00000000E+03 -1.26197689E-07 1.00000000E+03
-1.00000000E+03 3.24775390E-01 1.00000000E+03
-1.00000000E+03 2.28970083E+02 1.00000000E+03
-1.00000000E+03 -6.04430335E+00 1.00000000E+03
-1.00000000E+03 9.64050382E+01 1.00000000E+03
-1.00000000E+03 1.02077076E+00 1.00000000E+03
-1.00000000E+03 -1.84042986E+02 1.00000000E+03
-1.00000000E+03 6.00374150E-01 1.00000000E+03
-1.00000000E+03 -2.33741480E+01 1.00000000E+03
-1.00000000E+03 -2.32225987E+00 1.00000000E+03
-1.00000000E+03 -1.50335160E+01 1.00000000E+03
-1.00000000E+03 9.27645953E+00 1.00000000E+03
-1.00000000E+03 4.73427648E+01 1.00000000E+03
*************
Phase: 3 	Variable: ddQe 	Node: 10 
*************
          lb           xc           ub
-1.00000000E+02 1.99093433E+00 1.00000000E+02
-1.00000000E+02 4.03797499E-01 1.00000000E+02
-1.00000000E+02 -3.03334399E+00 1.00000000E+02
-1.00000000E+02 3.08573576E+00 1.00000000E+02
-1.00000000E+02 -8.29777219E+00 1.00000000E+02
-1.00000000E+02 -9.24011769E+00 1.00000000E+02
-1.00000000E+03 -1.37094413E-06 1.00000000E+03
-1.00000000E+03 1.65613377E-07 1.00000000E+03
-1.00000000E+03 -3.95516639E-07 1.00000000E+03
-1.00000000E+03 5.13217846E-01 1.00000000E+03
-1.00000000E+03 2.65344774E+02 1.00000000E+03
-1.00000000E+03 -7.11356282E+00 1.00000000E+03
-1.00000000E+03 1.10053735E+02 1.00000000E+03
-1.00000000E+03 1.60131872E+00 1.00000000E+03
-1.00000000E+03 -2.12235906E+02 1.00000000E+03
-1.00000000E+03 7.82091516E-01 1.00000000E+03
-1.00000000E+03 -3.19376985E+01 1.00000000E+03
-1.00000000E+03 -2.72423910E+00 1.00000000E+03
-1.00000000E+03 -2.43858828E+01 1.00000000E+03
-1.00000000E+03 1.10572121E+01 1.00000000E+03
-1.00000000E+03 6.58507778E+01 1.00000000E+03
*************
Phase: 3 	Variable: ddQe 	Node: 11 
*************
          lb           xc           ub
-1.00000000E+02 1.83648333E+00 1.00000000E+02
-1.00000000E+02 3.76016340E-01 1.00000000E+02
-1.00000000E+02 -3.23729132E+00 1.00000000E+02
-1.00000000E+02 2.14440171E+00 1.00000000E+02
-1.00000000E+02 -8.59912021E+00 1.00000000E+02
-1.00000000E+02 -7.67817563E+00 1.00000000E+02
-1.00000000E+03 1.73534772E-06 1.00000000E+03
-1.00000000E+03 -6.96642922E-08 1.00000000E+03
-1.00000000E+03 5.15873098E-07 1.00000000E+03
-1.00000000E+03 3.85210993E-01 1.00000000E+03
-1.00000000E+03 2.19410921E+02 1.00000000E+03
-1.00000000E+03 -5.72614162E+00 1.00000000E+03
-1.00000000E+03 9.20253168E+01 1.00000000E+03
-1.00000000E+03 9.26347741E-01 1.00000000E+03
-1.00000000E+03 -1.73490145E+02 1.00000000E+03
-1.00000000E+03 7.07833728E-01 1.00000000E+03
-1.00000000E+03 -3.12352576E+01 1.00000000E+03
-1.00000000E+03 -1.86079035E+00 1.00000000E+03
-1.00000000E+03 -2.19845546E+01 1.00000000E+03
-1.00000000E+03 8.99962837E+00 1.00000000E+03
-1.00000000E+03 6.20284865E+01 1.00000000E+03
*************
Phase: 3 	Variable: ddQe 	Node: 12 
*************
          lb           xc           ub
-1.00000000E+02 1.69534175E+00 1.00000000E+02
-1.00000000E+02 3.16861328E-01 1.00000000E+02
-1.00000000E+02 -3.33287340E+00 1.00000000E+02
-1.00000000E+02 1.28243866E+00 1.00000000E+02
-1.00000000E+02 -8.78242593E+00 1.00000000E+02
-1.00000000E+02 -6.07527535E+00 1.00000000E+02
-1.00000000E+03 -3.72987510E-07 1.00000000E+03
-1.00000000E+03 -3.83679766E-07 1.00000000E+03
-1.00000000E+03 -1.19307334E-07 1.00000000E+03
-1.00000000E+03 2.24830557E-01 1.00000000E+03
-1.00000000E+03 1.73006536E+02 1.00000000E+03
-1.00000000E+03 -4.27327327E+00 1.00000000E+03
-1.00000000E+03 7.41633698E+01 1.00000000E+03
-1.00000000E+03 2.40156213E-01 1.00000000E+03
-1.00000000E+03 -1.35198443E+02 1.00000000E+03
-1.00000000E+03 5.86716824E-01 1.00000000E+03
-1.00000000E+03 -2.76835984E+01 1.00000000E+03
-1.00000000E+03 -1.03960379E+00 1.00000000E+03
-1.00000000E+03 -1.67992333E+01 1.00000000E+03
-1.00000000E+03 6.90572812E+00 1.00000000E+03
-1.00000000E+03 5.26967793E+01 1.00000000E+03
*************
Phase: 3 	Variable: ddQe 	Node: 13 
*************
          lb           xc           ub
-1.00000000E+02 1.62144300E+00 1.00000000E+02
-1.00000000E+02 2.83350701E-01 1.00000000E+02
-1.00000000E+02 -3.37755081E+00 1.00000000E+02
-1.00000000E+02 8.49998788E-01 1.00000000E+02
-1.00000000E+02 -8.91592855E+00 1.00000000E+02
-1.00000000E+02 -5.25883628E+00 1.00000000E+02
-1.00000000E+03 5.55921006E-07 1.00000000E+03
-1.00000000E+03 -1.06944266E-07 1.00000000E+03
-1.00000000E+03 1.54338923E-07 1.00000000E+03
-1.00000000E+03 1.38746807E-01 1.00000000E+03
-1.00000000E+03 1.49156923E+02 1.00000000E+03
-1.00000000E+03 -3.54124716E+00 1.00000000E+03
-1.00000000E+03 6.51337918E+01 1.00000000E+03
-1.00000000E+03 -1.02148873E-01 1.00000000E+03
